"posteam","season","week","defteam","time_between_plays","expected_tbp"
"ATL",2020,5,"CAR",7,27.9900335093498
"CAR",2020,5,"ATL",43,27.1930047501892
"CAR",2020,5,"ATL",31,39.8474207439701
"CAR",2020,5,"ATL",38,31.7059163781264
"CAR",2020,5,"ATL",46,33.5496945405818
"CAR",2020,5,"ATL",38,31.0136877930341
"CAR",2020,5,"ATL",45,29.6813252780072
"ATL",2020,5,"CAR",19,23.5227535166239
"ATL",2020,5,"CAR",31,36.4131194129924
"ATL",2020,5,"CAR",34,33.833405138189
"ATL",2020,5,"CAR",44,29.4301392272275
"ATL",2020,5,"CAR",38,32.1307648842311
"ATL",2020,5,"CAR",43,13.3034176571681
"CAR",2020,5,"ATL",42,32.2873262007118
"CAR",2020,5,"ATL",53,32.7701178751878
"CAR",2020,5,"ATL",36,33.2427012880726
"CAR",2020,5,"ATL",2,29.7067419198668
"ATL",2020,5,"CAR",22,32.1200037169638
"ATL",2020,5,"CAR",8,13.632312026085
"ATL",2020,5,"CAR",5,11.1780900071118
"ATL",2020,5,"CAR",4,10.1870310489225
"CAR",2020,5,"ATL",3,12.3356022806369
"CAR",2020,5,"ATL",5,15.0572445679626
"CAR",2020,5,"ATL",22,15.9562207192403
"CAR",2020,5,"ATL",5,17.7383533869341
"CAR",2020,5,"ATL",13,22.7022802435686
"CAR",2020,5,"ATL",5,13.7384988978887
"CAR",2020,5,"ATL",7,20.700683812469
"CAR",2020,5,"ATL",6,11.8135305655906
"ATL",2020,5,"CAR",0,26.9245833377698
"ATL",2020,5,"CAR",37,27.8921047208722
"ATL",2020,5,"CAR",36,35.2840891494925
"ATL",2020,5,"CAR",34,30.968895223373
"ATL",2020,5,"CAR",36,26.8070526149391
"ATL",2020,5,"CAR",5,25.4467235448583
"CAR",2020,5,"ATL",44,30.392079680488
"CAR",2020,5,"ATL",26,25.7598603779673
"CAR",2020,5,"ATL",47,39.302656499142
"CAR",2020,5,"ATL",38,34.6136524342116
"CAR",2020,5,"ATL",48,36.3136684527538
"CAR",2020,5,"ATL",41,29.7433708941102
"CAR",2020,5,"ATL",44,34.5791791047869
"CAR",2020,5,"ATL",44,32.7742924675128
"CAR",2020,5,"ATL",60,29.9324316941976
"ATL",2020,5,"CAR",27,28.0371930242204
"ATL",2020,5,"CAR",29,27.920267126463
"ATL",2020,5,"CAR",27,25.4377319390541
"ATL",2020,5,"CAR",20,31.9077251979067
"ATL",2020,5,"CAR",34,28.846388987229
"ATL",2020,5,"CAR",18,20.9178008673974
"ATL",2020,5,"CAR",36,24.1912364398692
"ATL",2020,5,"CAR",34,35.8682801282172
"ATL",2020,5,"CAR",36,28.9461821058081
"ATL",2020,5,"CAR",2,26.2936927764651
"ATL",2020,5,"CAR",46,30.3796431939104
"ATL",2020,5,"CAR",4,25.6026058655054
"CAR",2020,5,"ATL",5,28.6777978716602
"CAR",2020,5,"ATL",6,27.756636695899
"ATL",2020,5,"CAR",26,35.7388078022333
"ATL",2020,5,"CAR",33,31.4270672256826
"ATL",2020,5,"CAR",31,29.2056637345223
"ATL",2020,5,"CAR",40,30.7316624734625
"ATL",2020,5,"CAR",38,29.8986997062418
"ATL",2020,5,"CAR",35,25.0930071922084
"ATL",2020,5,"CAR",43,29.4675741803881
"ATL",2020,5,"CAR",42,27.3979023782537
"ATL",2020,5,"CAR",39,29.0172888334695
"CAR",2020,5,"ATL",47,27.7649754759077
"CAR",2020,5,"ATL",46,34.9906794492205
"CAR",2020,5,"ATL",49,35.0839216300517
"CAR",2020,5,"ATL",42,31.2433321210808
"CAR",2020,5,"ATL",48,31.5918479413458
"CAR",2020,5,"ATL",48,35.5367877654502
"CAR",2020,5,"ATL",48,28.5406419095972
"CAR",2020,5,"ATL",7,34.2337359519018
"CAR",2020,5,"ATL",7,36.43655254474
"CAR",2020,5,"ATL",5,26.8890623057184
"CAR",2020,5,"ATL",48,27.9866065180957
"CAR",2020,5,"ATL",14,10.8149418352887
"ATL",2020,5,"CAR",19,15.4483621704483
"ATL",2020,5,"CAR",6,10.2247334458746
"ATL",2020,5,"CAR",6,7.8277210528142
"ATL",2020,5,"CAR",5,6.99034994239717
"ATL",2020,5,"CAR",6,2.21995031846177
"CIN",2020,5,"BAL",36,34.6975198950134
"CIN",2020,5,"BAL",37,33.8544694162073
"CIN",2020,5,"BAL",4,30.739427448138
"BAL",2020,5,"CIN",35,35.5035445701986
"BAL",2020,5,"CIN",42,47.0841201392842
"BAL",2020,5,"CIN",6,29.8524112670292
"BAL",2020,5,"CIN",36,31.4569912251062
"CIN",2020,5,"BAL",35,33.1222330339029
"CIN",2020,5,"BAL",38,39.5091291878114
"CIN",2020,5,"BAL",36,30.0153522025366
"CIN",2020,5,"BAL",4,28.6079400347027
"CIN",2020,5,"BAL",42,32.5457059332048
"BAL",2020,5,"CIN",36,33.2310115157367
"BAL",2020,5,"CIN",37,31.3813777360629
"BAL",2020,5,"CIN",32,35.785414022771
"BAL",2020,5,"CIN",7,29.8676563901669
"BAL",2020,5,"CIN",42,36.5891872218275
"BAL",2020,5,"CIN",39,29.2106775483944
"BAL",2020,5,"CIN",41,32.3351041548901
"BAL",2020,5,"CIN",5,30.0701914958864
"BAL",2020,5,"CIN",33,32.6759204074044
"BAL",2020,5,"CIN",20,26.3970872279209
"BAL",2020,5,"CIN",8,27.2062185340028
"BAL",2020,5,"CIN",46,32.2382063187519
"BAL",2020,5,"CIN",41,30.5385961961553
"BAL",2020,5,"CIN",48,27.8507329646347
"CIN",2020,5,"BAL",6,27.6644961885977
"CIN",2020,5,"BAL",5,26.7805080817861
"BAL",2020,5,"CIN",9,28.9964067661455
"CIN",2020,5,"BAL",35,29.7429471036249
"CIN",2020,5,"BAL",48,31.297818411322
"CIN",2020,5,"BAL",44,27.9518637028239
"CIN",2020,5,"BAL",39,24.9149988096128
"CIN",2020,5,"BAL",46,32.0782909598829
"CIN",2020,5,"BAL",36,32.077393956927
"CIN",2020,5,"BAL",39,26.0441734466828
"CIN",2020,5,"BAL",18,25.281900577998
"CIN",2020,5,"BAL",11,27.3230520387876
"BAL",2020,5,"CIN",0,26.9369127178185
"BAL",2020,5,"CIN",4,28.0195606933003
"BAL",2020,5,"CIN",45,32.9868186445551
"BAL",2020,5,"CIN",45,30.5673572498792
"CIN",2020,5,"BAL",17,24.1817253961438
"CIN",2020,5,"BAL",41,18.0042122510533
"CIN",2020,5,"BAL",6,20.1932135613708
"BAL",2020,5,"CIN",33,34.86417218629
"BAL",2020,5,"CIN",40,30.8946583933854
"BAL",2020,5,"CIN",45,32.2985426946737
"BAL",2020,5,"CIN",7,30.1205165476779
"CIN",2020,5,"BAL",37,28.1828030654936
"CIN",2020,5,"BAL",18,25.2471399370077
"CIN",2020,5,"BAL",38,26.056396639032
"BAL",2020,5,"CIN",21,21.3535135588976
"BAL",2020,5,"CIN",11,27.4788613086894
"BAL",2020,5,"CIN",5,13.7741806509781
"BAL",2020,5,"CIN",3,12.9078340563606
"CIN",2020,5,"BAL",3,10.4865830633009
"CIN",2020,5,"BAL",3,9.63970360232837
"BAL",2020,5,"CIN",8,17.8357010258403
"BAL",2020,5,"CIN",23,2.29570368355833
"BAL",2020,5,"CIN",5,12.9596213110092
"BAL",2020,5,"CIN",5,14.0637803071287
"BAL",2020,5,"CIN",4,12.4546086969605
"BAL",2020,5,"CIN",39,31.9888481172473
"BAL",2020,5,"CIN",7,29.8086416670246
"CIN",2020,5,"BAL",35,32.160559765923
"CIN",2020,5,"BAL",36,27.9386007223097
"CIN",2020,5,"BAL",34,27.8844700351819
"BAL",2020,5,"CIN",4,29.2976953778754
"BAL",2020,5,"CIN",31,35.1855689132433
"BAL",2020,5,"CIN",25,33.4771698192221
"BAL",2020,5,"CIN",39,41.2348301025568
"BAL",2020,5,"CIN",27,31.7629406948334
"BAL",2020,5,"CIN",11,29.5849740733409
"CIN",2020,5,"BAL",36,30.9479644607448
"CIN",2020,5,"BAL",49,16.0979592429771
"BAL",2020,5,"CIN",36,34.1206455400403
"BAL",2020,5,"CIN",36,31.6085327350646
"BAL",2020,5,"CIN",44,36.6826238180541
"BAL",2020,5,"CIN",42,32.4007555374028
"BAL",2020,5,"CIN",45,32.3526915158523
"CIN",2020,5,"BAL",37,27.8975702617445
"CIN",2020,5,"BAL",6,25.7526026142384
"CIN",2020,5,"BAL",35,29.0363263633047
"CIN",2020,5,"BAL",38,26.1480280790127
"CIN",2020,5,"BAL",11,27.4008196842559
"CIN",2020,5,"BAL",7,28.1261369246504
"CIN",2020,5,"BAL",38,19.345319675104
"CIN",2020,5,"BAL",34,14.7885089369374
"BAL",2020,5,"CIN",5,28.8087756329267
"BAL",2020,5,"CIN",39,30.4779561002065
"CIN",2020,5,"BAL",40,24.1586900045139
"CIN",2020,5,"BAL",40,29.0871626938773
"CIN",2020,5,"BAL",47,28.2741358597639
"CIN",2020,5,"BAL",41,27.6859590518821
"CLE",2020,5,"IND",39,32.7288425808821
"CLE",2020,5,"IND",36,31.8417443059047
"CLE",2020,5,"IND",38,42.5202838224264
"CLE",2020,5,"IND",35,33.0519651958324
"CLE",2020,5,"IND",35,32.085811495968
"CLE",2020,5,"IND",42,33.9761031551468
"CLE",2020,5,"IND",37,29.2857123574798
"CLE",2020,5,"IND",4,27.5081731703158
"IND",2020,5,"CLE",23,35.1381133802372
"IND",2020,5,"CLE",34,33.9479025633574
"IND",2020,5,"CLE",41,30.1182015896583
"IND",2020,5,"CLE",47,31.2256797585215
"IND",2020,5,"CLE",45,44.1748974121555
"IND",2020,5,"CLE",43,26.952527780487
"IND",2020,5,"CLE",5,27.3124965206168
"IND",2020,5,"CLE",16,35.6295829016406
"CLE",2020,5,"IND",43,33.3634021572462
"CLE",2020,5,"IND",44,35.1383010855404
"CLE",2020,5,"IND",8,28.3137182702862
"CLE",2020,5,"IND",4,27.3240524170038
"CLE",2020,5,"IND",37,32.1190737641667
"CLE",2020,5,"IND",41,30.0996846644173
"CLE",2020,5,"IND",45,40.7398639961461
"CLE",2020,5,"IND",40,29.3969556399798
"CLE",2020,5,"IND",39,34.1828737879313
"CLE",2020,5,"IND",42,30.760037811289
"CLE",2020,5,"IND",41,29.0106326871892
"CLE",2020,5,"IND",6,28.0871492697139
"IND",2020,5,"CLE",5,27.4546511451848
"IND",2020,5,"CLE",43,33.6341392960726
"IND",2020,5,"CLE",44,29.3714909376635
"IND",2020,5,"CLE",43,42.6911739430999
"IND",2020,5,"CLE",43,32.2627893110795
"IND",2020,5,"CLE",46,32.1530851069595
"CLE",2020,5,"IND",36,28.1909225071313
"CLE",2020,5,"IND",34,35.0795215507089
"CLE",2020,5,"IND",34,28.581677527897
"CLE",2020,5,"IND",31,38.8294863095345
"CLE",2020,5,"IND",4,28.5480947079952
"CLE",2020,5,"IND",40,32.7066164160112
"CLE",2020,5,"IND",34,34.5759965881118
"CLE",2020,5,"IND",39,28.617977479723
"IND",2020,5,"CLE",36,30.0768527787638
"IND",2020,5,"CLE",47,32.0958106597498
"CLE",2020,5,"IND",44,31.4530317486443
"CLE",2020,5,"IND",32,32.2218813445074
"CLE",2020,5,"IND",39,29.7730870996233
"CLE",2020,5,"IND",18,17.6990003057099
"CLE",2020,5,"IND",45,19.9321837604217
"CLE",2020,5,"IND",5,13.1498557044121
"CLE",2020,5,"IND",29,15.6653824711518
"CLE",2020,5,"IND",1,16.0238226352691
"CLE",2020,5,"IND",8,13.0157225151026
"CLE",2020,5,"IND",6,9.42730304476284
"CLE",2020,5,"IND",4,8.55303318150758
"IND",2020,5,"CLE",39,34.3788196881849
"IND",2020,5,"CLE",43,28.3435501524219
"IND",2020,5,"CLE",17,27.8174962744014
"IND",2020,5,"CLE",5,28.8552753535346
"IND",2020,5,"CLE",43,28.7989238237224
"CLE",2020,5,"IND",38,31.4767628887304
"CLE",2020,5,"IND",34,34.4356305905017
"CLE",2020,5,"IND",41,31.4036105371684
"CLE",2020,5,"IND",44,25.5412670753705
"IND",2020,5,"CLE",27,30.7089744220175
"IND",2020,5,"CLE",41,27.6269717707091
"IND",2020,5,"CLE",40,29.3740985095698
"IND",2020,5,"CLE",38,32.5303431952786
"IND",2020,5,"CLE",23,30.3006038968988
"IND",2020,5,"CLE",41,26.3932173050497
"IND",2020,5,"CLE",12,21.3087884825223
"IND",2020,5,"CLE",38,30.8916530118128
"IND",2020,5,"CLE",44,29.0569297110579
"CLE",2020,5,"IND",44,33.2931370089588
"CLE",2020,5,"IND",37,31.515547266911
"CLE",2020,5,"IND",36,29.8988628586752
"CLE",2020,5,"IND",45,27.3554046567376
"CLE",2020,5,"IND",42,32.8916577817101
"CLE",2020,5,"IND",5,29.8191798587704
"CLE",2020,5,"IND",42,30.993913893516
"CLE",2020,5,"IND",5,28.8101988535989
"IND",2020,5,"CLE",36,29.0349281845903
"IND",2020,5,"CLE",33,32.4968822572157
"IND",2020,5,"CLE",42,29.0657658601382
"IND",2020,5,"CLE",4,26.4581161005091
"CLE",2020,5,"IND",43,33.443516850341
"CLE",2020,5,"IND",45,32.5330951393802
"CLE",2020,5,"IND",43,28.1341506322213
"CLE",2020,5,"IND",45,29.1778651187134
"CLE",2020,5,"IND",44,28.7443737616237
"CLE",2020,5,"IND",28,30.3481337895375
"IND",2020,5,"CLE",12,29.7904878370198
"IND",2020,5,"CLE",31,30.2269745158352
"IND",2020,5,"CLE",35,28.9968413891225
"IND",2020,5,"CLE",4,25.2032665459484
"IND",2020,5,"CLE",22,29.3557901563854
"IND",2020,5,"CLE",36,29.8520981972872
"IND",2020,5,"CLE",7,19.9482248498552
"IND",2020,5,"CLE",32,29.5487294952499
"IND",2020,5,"CLE",26,28.5805111695403
"IND",2020,5,"CLE",4,25.2471343546918
"IND",2020,5,"CLE",4,24.3240051020644
"CLE",2020,5,"IND",9,31.19329836515
"CLE",2020,5,"IND",5,28.7484313299951
"CLE",2020,5,"IND",3,27.4236585035758
"CLE",2020,5,"IND",27,23.3146890591921
"CLE",2020,5,"IND",4,13.90607398608
"CLE",2020,5,"IND",46,13.0364038020009
"IND",2020,5,"CLE",4,5.5692589235207
"JAX",2020,5,"HOU",36,33.3917603761041
"JAX",2020,5,"HOU",40,34.6814257977566
"JAX",2020,5,"HOU",6,31.1294150029604
"HOU",2020,5,"JAX",32,44.3064756907204
"HOU",2020,5,"JAX",29,29.6497566710807
"HOU",2020,5,"JAX",38,26.9590547642912
"JAX",2020,5,"HOU",40,32.6177912304293
"JAX",2020,5,"HOU",8,32.9839226031964
"JAX",2020,5,"HOU",36,29.9457144744485
"JAX",2020,5,"HOU",37,34.3610448457031
"JAX",2020,5,"HOU",41,29.2606551819386
"JAX",2020,5,"HOU",4,28.2847975155577
"HOU",2020,5,"JAX",4,29.0980314730289
"HOU",2020,5,"JAX",40,35.8931604641139
"HOU",2020,5,"JAX",32,30.2488241716342
"HOU",2020,5,"JAX",34,34.1957157156783
"HOU",2020,5,"JAX",6,30.662512837632
"HOU",2020,5,"JAX",33,34.2616910198367
"HOU",2020,5,"JAX",39,30.8531507242128
"HOU",2020,5,"JAX",37,34.1616881155039
"HOU",2020,5,"JAX",27,29.3715884842132
"HOU",2020,5,"JAX",36,28.2076308493224
"HOU",2020,5,"JAX",37,33.8401935374173
"HOU",2020,5,"JAX",36,31.7347263634137
"HOU",2020,5,"JAX",32,32.9856888431205
"HOU",2020,5,"JAX",3,27.4883955274457
"JAX",2020,5,"HOU",36,33.8251800716335
"JAX",2020,5,"HOU",35,28.287875417616
"JAX",2020,5,"HOU",44,29.8759421441475
"JAX",2020,5,"HOU",36,32.153490949553
"JAX",2020,5,"HOU",43,30.0970277714555
"JAX",2020,5,"HOU",41,34.3337254937054
"JAX",2020,5,"HOU",32,33.1927521844214
"JAX",2020,5,"HOU",4,25.3833512441764
"JAX",2020,5,"HOU",41,28.9302485557511
"JAX",2020,5,"HOU",46,30.1968248708474
"JAX",2020,5,"HOU",6,27.5296143131571
"JAX",2020,5,"HOU",42,31.9446345554073
"JAX",2020,5,"HOU",42,29.2801232301396
"HOU",2020,5,"JAX",32,34.0771500037361
"HOU",2020,5,"JAX",35,30.2573767774876
"HOU",2020,5,"JAX",45,31.6228522937798
"JAX",2020,5,"HOU",42,32.7902278496729
"JAX",2020,5,"HOU",37,37.9283208470182
"JAX",2020,5,"HOU",38,31.4245988054617
"JAX",2020,5,"HOU",35,14.5951045138936
"JAX",2020,5,"HOU",8,16.8666211820306
"JAX",2020,5,"HOU",4,12.2338694121765
"JAX",2020,5,"HOU",5,11.3071174669901
"JAX",2020,5,"HOU",44,18.3353002671974
"JAX",2020,5,"HOU",5,11.1031743453134
"JAX",2020,5,"HOU",11,12.7940818720687
"JAX",2020,5,"HOU",5,11.6031358026476
"JAX",2020,5,"HOU",7,12.0489160938721
"JAX",2020,5,"HOU",4,8.28727724354863
"HOU",2020,5,"JAX",43,28.2318019241451
"HOU",2020,5,"JAX",35,35.0722482764503
"HOU",2020,5,"JAX",32,30.3219449009516
"HOU",2020,5,"JAX",3,28.3072924913603
"HOU",2020,5,"JAX",9,37.5206715665903
"HOU",2020,5,"JAX",32,33.6837787403439
"HOU",2020,5,"JAX",41,30.1317125021001
"JAX",2020,5,"HOU",39,23.602229784954
"JAX",2020,5,"HOU",43,20.1091168734878
"HOU",2020,5,"JAX",36,35.534363229626
"HOU",2020,5,"JAX",4,28.2949798282998
"HOU",2020,5,"JAX",34,35.1693004470369
"HOU",2020,5,"JAX",15,29.0356801370804
"HOU",2020,5,"JAX",33,31.2372432221757
"JAX",2020,5,"HOU",37,29.744462887693
"JAX",2020,5,"HOU",44,29.1995364611374
"JAX",2020,5,"HOU",43,32.3120870234217
"JAX",2020,5,"HOU",42,30.4682716072763
"JAX",2020,5,"HOU",45,29.2606327494523
"HOU",2020,5,"JAX",24,32.2569999506136
"HOU",2020,5,"JAX",13,24.925687455805
"HOU",2020,5,"JAX",32,37.8049898866292
"HOU",2020,5,"JAX",35,28.4198227659469
"HOU",2020,5,"JAX",39,36.7386579388087
"HOU",2020,5,"JAX",41,32.4907083306165
"HOU",2020,5,"JAX",36,32.0538753272791
"JAX",2020,5,"HOU",29,29.1663810296428
"JAX",2020,5,"HOU",39,32.1302310549636
"JAX",2020,5,"HOU",40,28.6248634558038
"JAX",2020,5,"HOU",31,25.1155093982665
"JAX",2020,5,"HOU",34,23.5390069661936
"JAX",2020,5,"HOU",47,45.975390836096
"JAX",2020,5,"HOU",4,24.8187746993181
"JAX",2020,5,"HOU",6,23.9495882225998
"JAX",2020,5,"HOU",3,22.8937768706225
"HOU",2020,5,"JAX",37,31.2779978231598
"HOU",2020,5,"JAX",48,42.7386382991942
"HOU",2020,5,"JAX",39,31.4769247708627
"HOU",2020,5,"JAX",38,31.475355091723
"JAX",2020,5,"HOU",20,29.397220794039
"JAX",2020,5,"HOU",5,25.2027050469803
"JAX",2020,5,"HOU",30,28.4814645030353
"JAX",2020,5,"HOU",4,25.1599516579868
"JAX",2020,5,"HOU",3,24.2619733911708
"JAX",2020,5,"HOU",0,22.21612079726
"HOU",2020,5,"JAX",42,29.9190484747083
"HOU",2020,5,"JAX",42,31.5666945173955
"HOU",2020,5,"JAX",4,28.789451221852
"JAX",2020,5,"HOU",5,24.6454606223469
"JAX",2020,5,"HOU",32,27.9937073703337
"WAS",2020,5,"LA",38,31.8771403303049
"WAS",2020,5,"LA",38,30.4563684301379
"LA",2020,5,"WAS",39,33.1242341844879
"LA",2020,5,"WAS",40,31.2613982127486
"LA",2020,5,"WAS",38,36.1827616446873
"LA",2020,5,"WAS",32,36.452506631249
"LA",2020,5,"WAS",40,24.7602485507647
"LA",2020,5,"WAS",41,34.1937090205292
"LA",2020,5,"WAS",50,39.0651250991889
"LA",2020,5,"WAS",43,36.0285759126243
"LA",2020,5,"WAS",37,31.1379049395784
"WAS",2020,5,"LA",33,27.9806133694678
"WAS",2020,5,"LA",36,29.5424986575022
"WAS",2020,5,"LA",34,32.2216542632213
"WAS",2020,5,"LA",37,32.2507317508899
"WAS",2020,5,"LA",4,27.1362112379519
"WAS",2020,5,"LA",44,28.1271009378556
"WAS",2020,5,"LA",26,34.0484674513412
"WAS",2020,5,"LA",43,28.4108047982324
"WAS",2020,5,"LA",48,32.5318213886713
"WAS",2020,5,"LA",38,27.3916628142008
"LA",2020,5,"WAS",42,29.8253526355085
"LA",2020,5,"WAS",42,27.559152340372
"LA",2020,5,"WAS",5,28.040916400853
"WAS",2020,5,"LA",30,25.627149380637
"WAS",2020,5,"LA",44,30.8994992571179
"WAS",2020,5,"LA",33,30.1135650164591
"WAS",2020,5,"LA",4,27.8424724899482
"LA",2020,5,"WAS",37,35.82700303307
"LA",2020,5,"WAS",36,34.209730669184
"LA",2020,5,"WAS",4,30.0359092528825
"LA",2020,5,"WAS",34,34.1855887103373
"LA",2020,5,"WAS",34,32.4529657236165
"LA",2020,5,"WAS",50,43.559296938487
"LA",2020,5,"WAS",43,28.8783648013734
"LA",2020,5,"WAS",36,32.216425190701
"WAS",2020,5,"LA",41,17.832877047637
"WAS",2020,5,"LA",42,25.5204402602288
"LA",2020,5,"WAS",3,29.2922779325852
"LA",2020,5,"WAS",38,37.0963781673495
"LA",2020,5,"WAS",34,30.5529463524376
"LA",2020,5,"WAS",44,32.8122966487801
"LA",2020,5,"WAS",43,33.0928399566951
"WAS",2020,5,"LA",30,33.6874993773568
"WAS",2020,5,"LA",4,28.9003031595751
"WAS",2020,5,"LA",21,9.10096202052822
"WAS",2020,5,"LA",7,15.2488984403541
"WAS",2020,5,"LA",6,11.7664278326854
"LA",2020,5,"WAS",19,18.4454706856711
"LA",2020,5,"WAS",14,16.8181215495213
"LA",2020,5,"WAS",4,14.6139356775782
"WAS",2020,5,"LA",8,14.3101335135419
"WAS",2020,5,"LA",23,13.9708204780656
"WAS",2020,5,"LA",4,7.44037109995988
"LA",2020,5,"WAS",34,28.6678449737129
"LA",2020,5,"WAS",49,20.6086564526657
"WAS",2020,5,"LA",39,24.5255940247643
"WAS",2020,5,"LA",42,23.5820217172653
"LA",2020,5,"WAS",39,29.4654167266653
"LA",2020,5,"WAS",35,32.8054850079099
"LA",2020,5,"WAS",25,32.7877464111698
"LA",2020,5,"WAS",5,29.4857468803127
"LA",2020,5,"WAS",43,33.7057237726733
"LA",2020,5,"WAS",36,46.9656761096092
"LA",2020,5,"WAS",2,26.7248449819477
"LA",2020,5,"WAS",38,25.8199656077984
"WAS",2020,5,"LA",38,25.2650221238251
"WAS",2020,5,"LA",40,25.1944898637346
"LA",2020,5,"WAS",46,31.3135901993807
"LA",2020,5,"WAS",38,31.30447151691
"WAS",2020,5,"LA",30,28.2985674152463
"WAS",2020,5,"LA",44,23.1089056180825
"LA",2020,5,"WAS",4,29.5447609277901
"LA",2020,5,"WAS",22,36.2999422429105
"WAS",2020,5,"LA",36,28.1846748484572
"WAS",2020,5,"LA",41,28.9562029318994
"WAS",2020,5,"LA",3,26.1341783366391
"LA",2020,5,"WAS",42,29.4105477855203
"LA",2020,5,"WAS",41,32.7529339493487
"WAS",2020,5,"LA",6,24.4207744953453
"WAS",2020,5,"LA",43,26.8884606887401
"LA",2020,5,"WAS",41,34.2794920484389
"LA",2020,5,"WAS",40,29.8690832945032
"LA",2020,5,"WAS",51,40.7315264285319
"LA",2020,5,"WAS",37,30.0120178254066
"LAC",2020,5,"NO",32,31.1862505316179
"LAC",2020,5,"NO",5,29.3687161141658
"NO",2020,5,"LAC",29,36.596401773706
"NO",2020,5,"LAC",30,30.9600427785434
"NO",2020,5,"LAC",36,33.2503519994667
"NO",2020,5,"LAC",40,26.1586077471046
"LAC",2020,5,"NO",39,35.2292428453275
"LAC",2020,5,"NO",40,29.9861597047533
"LAC",2020,5,"NO",33,29.2379588730806
"LAC",2020,5,"NO",37,33.5325760393536
"LAC",2020,5,"NO",34,30.1413784329583
"LAC",2020,5,"NO",39,44.359666907023
"LAC",2020,5,"NO",37,32.2347883495202
"LAC",2020,5,"NO",7,29.9831959115337
"NO",2020,5,"LAC",30,29.0374930268801
"NO",2020,5,"LAC",35,27.6311066006247
"NO",2020,5,"LAC",41,33.3253235222171
"NO",2020,5,"LAC",7,28.2550645937542
"NO",2020,5,"LAC",4,27.2827463182945
"LAC",2020,5,"NO",7,30.0201659023023
"LAC",2020,5,"NO",26,27.3557814926037
"NO",2020,5,"LAC",37,31.6370840913612
"NO",2020,5,"LAC",36,30.7874779878006
"NO",2020,5,"LAC",45,31.9713491805055
"LAC",2020,5,"NO",35,25.778181524179
"LAC",2020,5,"NO",36,33.4173510573109
"LAC",2020,5,"NO",37,21.9495540793962
"LAC",2020,5,"NO",12,28.2428772898655
"LAC",2020,5,"NO",35,30.9157467136446
"LAC",2020,5,"NO",32,32.131073145175
"LAC",2020,5,"NO",46,49.3866933941924
"NO",2020,5,"LAC",7,27.0633504205725
"NO",2020,5,"LAC",38,33.8645530038518
"LAC",2020,5,"NO",34,30.7992885620269
"LAC",2020,5,"NO",26,26.1452304758135
"LAC",2020,5,"NO",41,32.9085793267547
"NO",2020,5,"LAC",39,31.881420604937
"NO",2020,5,"LAC",4,28.3761546485313
"LAC",2020,5,"NO",36,24.1325099048941
"LAC",2020,5,"NO",42,31.8728884587822
"NO",2020,5,"LAC",34,30.3074148904105
"NO",2020,5,"LAC",38,28.0333078154305
"NO",2020,5,"LAC",3,26.0370914010645
"NO",2020,5,"LAC",24,28.524194382891
"LAC",2020,5,"NO",5,28.4121362448951
"LAC",2020,5,"NO",4,28.4422549385438
"NO",2020,5,"LAC",3,10.0742105068611
"NO",2020,5,"LAC",25,15.0992358436635
"NO",2020,5,"LAC",23,15.1903866641629
"NO",2020,5,"LAC",23,15.2416417233316
"NO",2020,5,"LAC",24,8.79764651778214
"NO",2020,5,"LAC",2,9.30671956666235
"NO",2020,5,"LAC",3,6.22082767459884
"NO",2020,5,"LAC",32,30.4599078728774
"NO",2020,5,"LAC",37,29.1175202779804
"NO",2020,5,"LAC",34,26.9328700471021
"NO",2020,5,"LAC",36,28.7308518987913
"NO",2020,5,"LAC",42,20.4912940282515
"LAC",2020,5,"NO",35,31.9911474080484
"LAC",2020,5,"NO",41,30.5947826126747
"LAC",2020,5,"NO",34,30.9761955697634
"LAC",2020,5,"NO",38,31.075526862154
"LAC",2020,5,"NO",10,29.29442818364
"NO",2020,5,"LAC",36,33.1599214378577
"NO",2020,5,"LAC",39,28.4259871385582
"NO",2020,5,"LAC",31,30.0698827035506
"NO",2020,5,"LAC",4,25.8481190286091
"NO",2020,5,"LAC",42,24.8698068597347
"LAC",2020,5,"NO",31,32.2349742866864
"LAC",2020,5,"NO",34,33.5864591278761
"LAC",2020,5,"NO",32,30.6162916001397
"LAC",2020,5,"NO",41,34.7809321950312
"LAC",2020,5,"NO",30,28.8071345122167
"LAC",2020,5,"NO",22,28.5066284864136
"LAC",2020,5,"NO",7,27.5638539148511
"NO",2020,5,"LAC",36,31.3999141858489
"NO",2020,5,"LAC",41,26.1231511438576
"NO",2020,5,"LAC",33,33.2157212649192
"NO",2020,5,"LAC",37,25.2620414982423
"NO",2020,5,"LAC",6,20.1997506343805
"NO",2020,5,"LAC",26,34.0082944046916
"NO",2020,5,"LAC",23,28.7547266706795
"NO",2020,5,"LAC",42,21.0635842995219
"NO",2020,5,"LAC",44,23.1121962295998
"LAC",2020,5,"NO",8,26.9819794622873
"LAC",2020,5,"NO",33,32.8378999105135
"LAC",2020,5,"NO",27,28.6133573855946
"LAC",2020,5,"NO",7,26.9868738198264
"LAC",2020,5,"NO",44,33.7655082267511
"LAC",2020,5,"NO",33,26.8912634029151
"LAC",2020,5,"NO",35,22.6864412050783
"LAC",2020,5,"NO",42,28.0774220396908
"NO",2020,5,"LAC",41,28.0710945252743
"NO",2020,5,"LAC",5,26.1679014314538
